DMPPTs_BS,demethylphylloquinone phytyltransferase,amet_s1 + pnq_s1 --> ahcys_s1 + pqnne_s1,"(0.0, 1000.0)"
DHNOPTs_BS,"1,4-dihydroxy-2-naphthoate octaprenyltransferase",dhn_s1 + octdp_s1 --> co2_s1 + dmq_s1 + ppi_s1,"(0.0, 1000.0)"
DMPQMTs_BS,demethylphylloquinone methyltransferase,amet_s1 + dmq_s1 --> ahcys_s1 + mnqnne_s1,"(0.0, 1000.0)"
SEPHCHCSs_BS,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase ,akg_s1 + h_s1 + ichor_s1 --> co2_s1 + sephhc_s1,"(0.0, 1000.0)"
SEPHHCSs_BS,"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase",sephhc_s1 --> pyr_s1 + sephchc_s1,"(0.0, 1000.0)"
MPQMTs_BS,2-methyl-6-phytylquinol methyltransferase,amet_s1 + mpq_s1 --> ahcys_s1 + dmpq_s1 + h_s1,"(0.0, 1000.0)"
TMTDs_BS,delta-tocopherol methyltransferase,amet_s1 + dvite_s1 --> ahcys_s1 + bvite_s1 + h_s1,"(0.0, 1000.0)"
TMTBs_BS,Tocopherol O-methyltransferase,amet_s1 + bvite_s1 --> ahcys_s1 + avite1_s1 + h_s1,"(0.0, 1000.0)"
HPTs_BS,phytyl-diphosphate:homogentisate phytyltransferase (decarboxylating),hgentis_s1 + pdp_s1 --> co2_s1 + mpq_s1 + ppi_s1,"(0.0, 1000.0)"
FRDPFTs_BS,"(2E,6E)-farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase",frdp_s1 + 5.0 ipdp_s1 --> octdp_s1 + 5.0 ppi_s1,"(0.0, 1000.0)"
OCTDPOTs_BS,(E)-octaprenyl-diphosphate:isopentenyl-diphosphate octaprenyltranstransferase,ipdp_s1 + octdp_s1 --> npdp_s1 + ppi_s1,"(0.0, 1000.0)"
HGENTISSTs_BS,homogentisate solanesyltransferase,hgentis_s1 + npdp_s1 --> co2_s1 + msbq_s1 + ppi_s1,"(0.0, 1000.0)"
MSBQMTs_BS,MPBQ/MSBQ methyltransferase,amet_s1 + msbq_s1 --> ahcys_s1 + plast_s1,"(0.0, 1000.0)"
TYCGs_BS,tocopherol cyclase,dmpq_s1 --> yvite_s1,"(0.0, 1000.0)"
TYCDs_BS,tocopherol cyclase,mpq_s1 --> dvite_s1,"(0.0, 1000.0)"
HMGCOARc_BS,Hydroxymethylglutaryl-CoA reductase (NADPH),coa_c1 + mev-R_c1 + 2.0 nadp_c1 <=> 2.0 h_c1 + hmgcoa_c1 + 2.0 nadph_c1,"(-1000.0, 1000.0)"
HMGCOARyc_BS,Hydroxymethylglutaryl-CoA reductase (NADH),coa_c1 + mev-R_c1 + 2.0 nad_c1 <=> 2.0 h_c1 + hmgcoa_c1 + 2.0 nadh_c1,"(-1000.0, 1000.0)"
MEVKc_BS,Mevalonate kinase,atp_c1 + mev-R_c1 --> 5pmev_c1 + adp_c1 + h_c1,"(0.0, 1000.0)"
PMEVKc_BS,Phosphomevalonate kinase,5pmev_c1 + atp_c1 --> 5dpmev_c1 + adp_c1,"(0.0, 1000.0)"
DPMVDc_BS,Diphosphomevalonate decarboxylase,5dpmev_c1 + atp_c1 --> adp_c1 + co2_c1 + ipdp_c1 + pi_c1,"(0.0, 1000.0)"
IPDDIc_BS,"Isopentenyl-diphosphate delta-isomerase, cytosolic",ipdp_c1 <=> dmpp_c1,"(-1000.0, 1000.0)"
IPDDIm_BS,"Isopentenyl-diphosphate delta-isomerase, mitochondrial",ipdp_m1 <=> dmpp_m1,"(-1000.0, 1000.0)"
IPDDIs_BS,"Isopentenyl-diphosphate delta-isomerase, plastidic",ipdp_s1 <=> dmpp_s1,"(-1000.0, 1000.0)"
DXPRIis_BS,1-deoxy-D-xylulose-5-phosphate reductoisomerase ,dxyl5p_s1 + h_s1 + nadph_s1 --> 2me4p_s1 + nadp_s1,"(0.0, 1000.0)"
IPDPS2s_BS,"1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp, nadph)",h2mb4p_s1 + h_s1 + nadh_s1 --> h2o_s1 + ipdp_s1 + nad_s1,"(0.0, 1000.0)"
IPDPS1s_BS,"1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp, nadh)",h2mb4p_s1 + h_s1 + nadph_s1 --> h2o_s1 + ipdp_s1 + nadp_s1,"(0.0, 1000.0)"
DMPPS2s_BS,"1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (dmpp, nadph)",h2mb4p_s1 + h_s1 + nadh_s1 --> dmpp_s1 + h2o_s1 + nad_s1,"(0.0, 1000.0)"
DMPPS1s_BS,"1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (dmpp, nadh)",h2mb4p_s1 + h_s1 + nadph_s1 --> dmpp_s1 + h2o_s1 + nadp_s1,"(0.0, 1000.0)"
MECDPDH5s_BS,(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase ,2mecdp_s1 + 2.0 fdxrd_s1 + h_s1 --> 2.0 fdxox_s1 + h2mb4p_s1 + h2o_s1,"(0.0, 1000.0)"
CDPMEKs_BS,4-(cytidine 5-diphospho)-2-C-methyl-D-erythritol kinase,4c2me_s1 + atp_s1 --> 2p4c2me_s1 + adp_s1 + h_s1,"(0.0, 1000.0)"
MEPCTs_BS,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,2me4p_s1 + ctp_s1 + h_s1 --> 4c2me_s1 + ppi_s1,"(0.0, 1000.0)"
MECDPSs_BS,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",2p4c2me_s1 --> 2mecdp_s1 + cmp_s1,"(0.0, 1000.0)"
DMATTs_BS,"Dimethylallyltransferase, plastidic",dmpp_s1 + ipdp_s1 --> grdp_s1 + ppi_s1,"(0.0, 1000.0)"
DMATTm_BS,"Dimethylallyltransferase, mitochondrial",dmpp_m1 + ipdp_m1 --> grdp_m1 + ppi_m1,"(0.0, 1000.0)"
GRTTs_BS,"geranyltranstransferase, plastidic",grdp_s1 + ipdp_s1 --> frdp_s1 + ppi_s1,"(0.0, 1000.0)"
GRTTm_BS,"geranyltranstransferase, mitochondrial",grdp_m1 + ipdp_m1 --> frdp_m1 + ppi_m1,"(0.0, 1000.0)"
FRTTs_BS,Farnesyltranstransferase,frdp_s1 + ipdp_s1 --> ggdp_s1 + ppi_s1,"(0.0, 1000.0)"
DMATTc_BS,"Dimethylallyltransferase, cytosolic",dmpp_c1 + ipdp_c1 --> grdp_c1 + ppi_c1,"(0.0, 1000.0)"
GRTTc_BS,"geranyltranstransferase, cytosolic",grdp_c1 + ipdp_c1 --> frdp_c1 + ppi_c1,"(0.0, 1000.0)"
GGDRc_BS,geranylgeranyl diphosphate reductase,ggdp_s1 + 3.0 h_s1 + 3.0 nadph_s1 <=> 3.0 nadp_s1 + pdp_s1,"(-1000.0, 1000.0)"
LIMSs_BS,(4S)-limonene synthase,grdp_s1 --> lim_s1 + ppi_s1,"(0.0, 1000.0)"
PSPPSc_BS,Farnesyl-diphosphate farnesyltransferase,2.0 frdp_c1 --> ppi_c1 + psqldp_c1,"(0.0, 1000.0)"
SQLSc_BS,squalene synthase ,h_c1 + nadph_c1 + psqldp_c1 --> nadp_c1 + ppi_c1 + sql_c1,"(0.0, 1000.0)"
SQLMOc_BS,squalene monooxygenase,h_c1 + nadph_c1 + o2_c1 + sql_c1 <=> Ssq23epx_c1 + h2o_c1 + nadp_c1,"(-1000.0, 1000.0)"
PRIMARTSc_BS,"9-beta-pimara-7,15-diene oxidase",2.0 h_s1 + 3.0 nadph_s1 + 3.0 o2_s1 + primard_s1 --> 3.0 h2o_s1 + 3.0 nadp_s1 + primardt_s1,"(0.0, 1000.0)"
SCODPSs_BS,syn-copalyl-diphosphate synthase,ggdp_s1 --> scodp_s1,"(0.0, 1000.0)"
PRIMARDSs_BS,"syn-pimara-7,15-diene synthase",scodp_s1 --> ppi_s1 + primard_s1,"(0.0, 1000.0)"
MOMASys_BS,momilactone-A synthase,nadp_s1 + primardt_s1 --> h_s1 + moma_s1 + nadph_s1,"(0.0, 1000.0)"
MOMASs_BS,momilactone-A synthase,nad_s1 + primardt_s1 --> h_s1 + moma_s1 + nadh_s1,"(0.0, 1000.0)"
STEMSs_BS,stemar-13-ene synthase,scodp_s1 --> ppi_s1 + stem_s1,"(0.0, 1000.0)"
STEMOc_BS,stemar-13-ene oxidase,nadph_c1 + o2_c1 + stem_c1 --> h2o_c1 + nadp_c1 + stemol_c1,"(0.0, 1000.0)"
P450MO1c_BS,cytochrome P450 monooxygenase,nadph_c1 + o2_c1 + stemol_c1 --> h2o_c1 + nadp_c1 + ozln-S_c1,"(0.0, 1000.0)"
ESANDSs_BS,ent-sandaracopimaradiene synthase ,ecdp_s1 --> esand_s1 + ppi_s1,"(0.0, 1000.0)"
ESANDO1c_BS,"ent-cassa-12,15-diene oxidase",esand_c1 + nadph_c1 + o2_c1 --> esandol_c1 + h2o_c1 + nadp_c1,"(0.0, 1000.0)"
P450MO4c_BS,cytochrome P450 monooxygenase,esandol_c1 + nadph_c1 + o2_c1 --> h2o_c1 + nadp_c1 + ozln-D_c1,"(0.0, 1000.0)"
P450MO5c_BS,cytochrome P450 monooxygenase,esandol_c1 + nadph_c1 + o2_c1 --> h2o_c1 + nadp_c1 + ozln-E_c1,"(0.0, 1000.0)"
P450MO6c_BS,cytochrome P450 monooxygenase,esandol_c1 + nadph_c1 + o2_c1 --> h2o_c1 + nadp_c1 + ozln-F_c1,"(0.0, 1000.0)"
OZLNDO1c_BS,Oryzalexin D oxidase,h_c1 + nadph_c1 + o2_c1 + ozln-D_c1 --> 2.0 h2o_c1 + nadp_c1 + ozln-A_c1,"(0.0, 1000.0)"
OZLNDO2c_BS,Oryzalexin D oxidase,h_c1 + nadph_c1 + o2_c1 + ozln-D_c1 --> 2.0 h2o_c1 + nadp_c1 + ozln-B_c1,"(0.0, 1000.0)"
OZLNAOc_BS,Oryzalexin A oxidase,h_c1 + nadph_c1 + o2_c1 + ozln-A_c1 --> 2.0 h2o_c1 + nadp_c1 + ozln-C_c1,"(0.0, 1000.0)"
OZLNBOc_BS,Oryzalexin B oxidase,h_c1 + nadph_c1 + o2_c1 + ozln-B_c1 --> 2.0 h2o_c1 + nadp_c1 + ozln-C_c1,"(0.0, 1000.0)"
PRIMADNSs_BS,"ent-pimara-8(14),15-diene synthase",ecdp_s1 --> ppi_s1 + primardn_s1,"(0.0, 1000.0)"
EIKAURSs_BS,ent-isokaurene synthase,ecdp_s1 --> eikaur_s1 + ppi_s1,"(0.0, 1000.0)"
EIKAUROc_BS,ent-isokaurene C2-hydroxylase,eikaur_c1 + nadph_c1 + o2_c1 --> eihkaur_c1 + h2o_c1 + nadp_c1,"(0.0, 1000.0)"
ECASDSs_BS,"ent-cassa-12,15-diene synthase",ecdp_s1 --> ecasd_s1 + ppi_s1,"(0.0, 1000.0)"
ECASDO1c_BS,"ent-cassa-12,15-diene oxidase",ecasd_c1 + nadph_c1 + o2_c1 --> ecasdol_c1 + h2o_c1 + nadp_c1,"(0.0, 1000.0)"
ECASDO2c_BS,"ent-cassa-12,15-diene oxidase",ecasdol_c1 + h_c1 + nadph_c1 + o2_c1 --> ecasdal_c1 + 2.0 h2o_c1 + nadp_c1,"(0.0, 1000.0)"
ECASDO3c_BS,"ent-cassa-12,15-diene oxidase",ecasdal_c1 + nadph_c1 + o2_c1 --> ecasdate_c1 + h2o_c1 + nadp_c1,"(0.0, 1000.0)"
ECASDATEO1c_BS,"ent-cassa-12,15-diene-3alpha-ol-11-keto oxidase",ecasdate_c1 + nadph_c1 + o2_c1 --> h2o_c1 + nadp_c1 + phtc-C_c1,"(0.0, 1000.0)"
ECASDATEO2c_BS,"ent-cassa-12,15-diene-3alpha-ol-11-keto oxidase",h_c1 + nadph_c1 + o2_c1 + phtc-C_c1 --> 2.0 h2o_c1 + nadp_c1 + phtc-E_c1,"(0.0, 1000.0)"
P450MO2c_BS,cytochrome P450 monooxygenase,nadph_c1 + o2_c1 + phtc-C_c1 --> h2o_c1 + nadp_c1 + phtc-B_c1,"(0.0, 1000.0)"
ECASDATEO3c_BS,"ent-cassa-12,15-diene-3alpha-ol-11-keto oxidase",ecasdate_c1 + nadph_c1 + o2_c1 --> ecasd2ate_c1 + h2o_c1 + nadp_c1,"(0.0, 1000.0)"
ECASD2ATEO1c_BS,"ent-cassa-12,15-diene-2,3alpha-ol-11-keto oxidase",ecasd2ate_c1 + h_c1 + nadph_c1 + o2_c1 --> 2.0 h2o_c1 + nadp_c1 + phtc-D_c1,"(0.0, 1000.0)"
ECASD2ATEO2c_BS,"ent-cassa-12,15-diene-2,3alpha-ol-11-keto oxidase",ecasd2ate_c1 + h_c1 + nadph_c1 + o2_c1 --> 2.0 h2o_c1 + nadp_c1 + phtc-A_c1,"(0.0, 1000.0)"
P450MO3c_BS,cytochrome P450 monooxygenase,ecasd2ate_c1 + nadph_c1 + o2_c1 --> h2o_c1 + nadp_c1 + phtc-B_c1,"(0.0, 1000.0)"
EKAURSs_BS,Ent-kaurene synthase,ecdp_s1 --> ekaur_s1 + ppi_s1,"(0.0, 1000.0)"
ECPDs_BS,ent-copalyl diphosphate synthase,ggdp_s1 --> ecdp_s1,"(0.0, 1000.0)"
EKAURO1c_BS,Ent-kaurene oxidase,ekaur_c1 + h_c1 + nadph_c1 + o2_c1 --> ekaurol_c1 + h2o_c1 + nadp_c1,"(0.0, 1000.0)"
EKAURO2c_BS,Ent-kaurene oxidase,ekaurol_c1 + h_c1 + nadph_c1 + o2_c1 --> ekaural_c1 + 2.0 h2o_c1 + nadp_c1,"(0.0, 1000.0)"
EKAURO3c_BS,Ent-kaurene oxidase,ekaural_c1 + nadph_c1 + o2_c1 --> ekaurate_c1 + h2o_c1 + nadp_c1,"(0.0, 1000.0)"
EKAURATEO1c_BS,Ent-kaurenoic acid oxidase,ekaurate_c1 + h_c1 + nadph_c1 + o2_c1 --> ehkaurate_c1 + h2o_c1 + nadp_c1,"(0.0, 1000.0)"
EKAURATEO2c_BS,Ent-kaurenoic acid oxidase,ehkaurate_c1 + h_c1 + nadph_c1 + o2_c1 --> ga12-ald_c1 + 2.0 h2o_c1 + nadp_c1,"(0.0, 1000.0)"
EKAURATEO3c_BS,Ent-kaurenoic acid oxidase,ga12-ald_c1 + nadph_c1 + o2_c1 --> ga12_c1 + h2o_c1 + nadp_c1,"(0.0, 1000.0)"
GADO12c_BS,"(gibberellin-12),2-oxoglutarate:oxygen oxidoreductase",akg_c1 + ga12_c1 + o2_c1 --> co2_c1 + ga53_c1 + succ_c1,"(0.0, 1000.0)"
GAAKGOR1c_BS,"(gibberellin-12),2-oxoglutarate:oxygen oxidoreductase",akg_c1 + ga12_c1 + o2_c1 --> co2_c1 + ga15_c1 + succ_c1,"(0.0, 1000.0)"
GAAKGOR2c_BS,"(gibberellin-15),2-oxoglutarate:oxygen oxidoreductase",akg_c1 + ga15_c1 + o2_c1 --> co2_c1 + ga24_c1 + h2o_c1 + succ_c1,"(0.0, 1000.0)"
GAAKGOR3c_BS,"(gibberellin-24),2-oxoglutarate:oxygen oxidoreductase",akg_c1 + ga24_c1 + o2_c1 --> 2.0 co2_c1 + ga9_c1 + h_c1 + succ_c1,"(0.0, 1000.0)"
GADO1c_BS,gibberellin 3beta-dioxygenase,akg_c1 + ga9_c1 + o2_c1 --> co2_c1 + ga4_c1 + succ_c1,"(0.0, 1000.0)"
GAAKORG12c_BS,"(gibberellin-4),2-oxoglutarate:oxygen oxidoreductase",akg_c1 + ga4_c1 + o2_c1 --> co2_c1 + ga34_c1 + h_c1 + succ_c1,"(0.0, 1000.0)"
GAAKORG10c_BS,"(gibberellin-9),2-oxoglutarate:oxygen oxidoreductase",akg_c1 + ga9_c1 + o2_c1 --> co2_c1 + ga51_c1 + h_c1 + succ_c1,"(0.0, 1000.0)"
GAAKORG11c_BS,"(gibberellin-51),2-oxoglutarate:oxygen oxidoreductase",akg_c1 + ga51_c1 + o2_c1 --> co2_c1 + ga51cat_c1 + h_c1 + succ_c1,"(0.0, 1000.0)"
GAAKGOR4c_BS,"(gibberellin-24),2-oxoglutarate:oxygen oxidoreductase",akg_c1 + ga24_c1 + o2_c1 --> co2_c1 + ga25_c1 + h_c1 + succ_c1,"(0.0, 1000.0)"
GADO2c_BS,gibberellin 3beta-dioxygenase,akg_c1 + ga24_c1 + o2_c1 --> co2_c1 + ga36_c1 + succ_c1,"(0.0, 1000.0)"
GADO3c_BS,gibberellin 3beta-dioxygenase,akg_c1 + ga25_c1 + o2_c1 --> co2_c1 + ga13_c1 + succ_c1,"(0.0, 1000.0)"
GADO4c_BS,gibberellin 3beta-dioxygenase,akg_c1 + ga12_c1 + o2_c1 --> co2_c1 + ga14_c1 + succ_c1,"(0.0, 1000.0)"
GADO5c_BS,gibberellin 3beta-dioxygenase,akg_c1 + ga14_c1 + o2_c1 --> co2_c1 + ga37_c1 + succ_c1,"(0.0, 1000.0)"
GAAKGOR5c_BS,"(gibberellin-37),2-oxoglutarate:oxygen oxidoreductase",akg_c1 + ga37_c1 + o2_c1 --> co2_c1 + ga36_c1 + h2o_c1 + succ_c1,"(0.0, 1000.0)"
GAAKGOR6c_BS,"(gibberellin-36),2-oxoglutarate:oxygen oxidoreductase",akg_c1 + ga36_c1 + o2_c1 --> 2.0 co2_c1 + ga4_c1 + h_c1 + succ_c1,"(0.0, 1000.0)"
GADO6c_BS,gibberellin 3beta-dioxygenase,akg_c1 + ga53_c1 + o2_c1 --> co2_c1 + ga44_c1 + succ_c1,"(0.0, 1000.0)"
GAAKORG7c_BS,"(gibberellin-19),2-oxoglutarate:oxygen oxidoreductase",akg_c1 + ga19_c1 + o2_c1 --> 2.0 co2_c1 + ga20_c1 + h_c1 + succ_c1,"(0.0, 1000.0)"
GAAKORG15c_BS,"(gibberellin-19),2-oxoglutarate:oxygen oxidoreductase",akg_c1 + ga19_c1 + o2_c1 --> co2_c1 + ga17_c1 + h_c1 + succ_c1,"(0.0, 1000.0)"
GAAKORG8c_BS,"(gibberellin-20),2-oxoglutarate:oxygen oxidoreductase",akg_c1 + ga20_c1 + o2_c1 --> co2_c1 + ga29_c1 + h_c1 + succ_c1,"(0.0, 1000.0)"
GAAKORG9c_BS,"(gibberellin-29),2-oxoglutarate:oxygen oxidoreductase",akg_c1 + ga29_c1 + o2_c1 --> co2_c1 + ga29cat_c1 + h_c1 + succ_c1,"(0.0, 1000.0)"
GADO7c_BS,gibberellin-44 dioxygenase ,akg_c1 + ga44_c1 + o2_c1 --> co2_c1 + ga19_c1 + h2o_c1 + succ_c1,"(0.0, 1000.0)"
GA3DOc_BS,gibberellin 3 beta-dioxygenase ,akg_c1 + ga20_c1 + o2_c1 --> co2_c1 + ga1_c1 + succ_c1,"(0.0, 1000.0)"
GA2DOc_BS,gibberellin 2 beta-dioxygenase ,akg_c1 + ga1_c1 + o2_c1 --> co2_c1 + ga8_c1 + succ_c1,"(0.0, 1000.0)"
GA4DOc_BS,gibberellin 2 beta-dioxygenase ,akg_c1 + ga8_c1 + o2_c1 --> co2_c1 + ga8cat_c1 + succ_c1,"(0.0, 1000.0)"
VLXANDEOs_BS,violaxanthin de-epoxidase,ascb-L_s1 + h_s1 + vlxan_s1 --> anxan_s1 + dhdascb_s1 + h2o_s1,"(0.0, 1000.0)"
ANXANDEOs_BS,antheraxanthin de-epoxidase,anxan_s1 + ascb-L_s1 + h_s1 --> dhdascb_s1 + h2o_s1 + zxan_s1,"(0.0, 1000.0)"
ZXANEOys_BS,zeaxanthin epoxidase (nadph),h_s1 + nadph_s1 + o2_s1 + zxan_s1 --> anxan_s1 + h2o_s1 + nadp_s1,"(0.0, 1000.0)"
ZXANEOs_BS,zeaxanthin epoxidase (nadh),h_s1 + nadh_s1 + o2_s1 + zxan_s1 --> anxan_s1 + h2o_s1 + nad_s1,"(0.0, 1000.0)"
ANXANEOys_BS,antheraxanthin epoxidase (nadph),anxan_s1 + h_s1 + nadph_s1 + o2_s1 --> h2o_s1 + nadp_s1 + vlxan_s1,"(0.0, 1000.0)"
ANXANEOs_BS,antheraxanthin epoxidase (nadh),anxan_s1 + h_s1 + nadh_s1 + o2_s1 --> h2o_s1 + nad_s1 + vlxan_s1,"(0.0, 1000.0)"
ACAROTORs_BS,"alpha-carotene,NADH:oxygen 3-oxidoreductase",a-carot_s1 + h_s1 + nadph_s1 + o2_s1 --> h2o_s1 + nadp_s1 + znxan_s1,"(0.0, 1000.0)"
CAROTEMOs_BS,carotene epsilon-monooxygenase,a-carot_s1 + h_s1 + nadph_s1 + o2_s1 --> a-cptxan_s1 + h2o_s1 + nadp_s1,"(0.0, 1000.0)"
CPTXANORs_BS,"alpha-cryptoxanthin,NADH:oxygen 3-oxidoreductase",a-cptxan_s1 + h_s1 + nadh_s1 + o2_s1 --> h2o_s1 + lutein_s1 + nad_s1,"(0.0, 1000.0)"
ZNXANMOs_BS,zeinoxanthin epsilon-monooxygenase,h_s1 + nadph_s1 + o2_s1 + znxan_s1 --> h2o_s1 + lutein_s1 + nadp_s1,"(0.0, 1000.0)"
PHYTDSs_BS,15-cis-phytoene desaturase,fad_s1 + phyt_s1 <=> fadh2_s1 + phytfl_s1,"(-1000.0, 1000.0)"
PHYTFLDSs_BS,all-trans phytofluene desaturase,fad_s1 + phytfl_s1 <=> fadh2_s1 + z-carot_s1,"(-1000.0, 1000.0)"
BCAROTHs_BS,beta-carotene 3-hydroxylase,b-carot_s1 + h_s1 + nadh_s1 + o2_s1 --> b-cptxan_s1 + h2o_s1 + nad_s1,"(0.0, 1000.0)"
BCPTXANHs_BS,beta-cryptoxanthin 3-hydroxylase ,b-cptxan_s1 + h_s1 + nadh_s1 + o2_s1 --> h2o_s1 + nad_s1 + zxan_s1,"(0.0, 1000.0)"
CAROTDSs_BS,"Carotene 7,8-desaturase ",fad_s1 + nrsprn_s1 <=> fadh2_s1 + lycop_s1,"(-1000.0, 1000.0)"
ZCARTDSs_BS,all-trans-zeta-carotene desaturase ,fad_s1 + z-carot_s1 <=> fadh2_s1 + nrsprn_s1,"(-1000.0, 1000.0)"
CBGL1s_BS,"carotenoid beta-end group lyase (decyclizing), nrsprn",nrsprn_s1 <=> b-zcarot_s1,"(-1000.0, 1000.0)"
CBGL2s_BS,"carotenoid beta-end group lyase (decyclizing), z-carot",b-zcarot_s1 <=> dhbzcarot_s1,"(-1000.0, 1000.0)"
PHYTS1s_BS,phytoene synthase (phdp forming),2.0 ggdp_s1 --> phdp_s1 + ppi_s1,"(0.0, 1000.0)"
PHYTS2s_BS,phytoene synthase (phyt forming),phdp_s1 --> phyt_s1 + ppi_s1,"(0.0, 1000.0)"
NXANSs_BS,neoxanthin synthase,vlxan_s1 --> nxan_s1,"(0.0, 1000.0)"
LYCOPEC1s_BS,lycopene epsilon-cyclase,lycop_s1 --> d-carot_s1,"(0.0, 1000.0)"
LYCOPBC1s_BS,lycopene beta-cyclase (a-carot),d-carot_s1 --> a-carot_s1,"(0.0, 1000.0)"
LYCOPBC2s_BS,lycopene beta-cyclase (g-carot),lycop_s1 --> g-carot_s1,"(0.0, 1000.0)"
LYCOPBC3s_BS,lycopene beta-cyclase (b-carot),g-carot_s1 --> b-carot_s1,"(0.0, 1000.0)"
NXANIs_BS,neoxanthin isomerase,nxan_s1 --> cnxan_s1,"(0.0, 1000.0)"
XANXNDHs_BS,Xanthoxin dehydrogenase,nad_s1 + xanxn_s1 --> absald_s1 + h_s1 + nadh_s1,"(0.0, 1000.0)"
EPCDOs_BS,9-cis-epoxycarotenoid dioxygenase,cnxan_s1 + o2_s1 --> acrtnl_s1 + xanxn_s1,"(0.0, 1000.0)"
ABSALDOs_BS,Abscisic-aldehyde oxidase,absald_s1 + h2o_s1 + o2_s1 --> abs_s1 + h2o2_s1 + h_s1,"(0.0, 1000.0)"
ABSH1s_BS,abscisic acid 8-hydroxylase,abs_s1 + h_s1 + nadph_s1 + o2_s1 --> h2o_s1 + habs_s1 + nadp_s1,"(0.0, 1000.0)"
ABSH2s_BS,phaseic acid synthase,habs_s1 --> phas_s1,"(0.0, 1000.0)"
ECAROTHs_BS,epsilon-carotene hydroxylase,ee-carotl_s1 + fad_s1 + o2_s1 <=> fadh2_s1 + h2o_s1 + lacxan_s1,"(-1000.0, 1000.0)"
EECAROTLHs_BS,"apsilon,epsilon-carotene-3-diol hydroxylase ",e-carot_s1 + fad_s1 + o2_s1 <=> ee-carotl_s1 + fadh2_s1 + h2o_s1,"(-1000.0, 1000.0)"
LYCOPEC2s_BS,lycopene epsilon-cyclase,d-carot_s1 --> e-carot_s1,"(0.0, 1000.0)"
HSTDHc_BS,3-beta-hydroxysteroid dehydrogenase,campst43l_c1 + nad_c1 --> campst43e_c1 + h_c1 + nadh_c1,"(0.0, 1000.0)"
DXCSTNMOc_BS,3-epi-6-deoxocathasterone 23-monooxygenase,dxcstn_c1 + 2.0 h_c1 + o2_c1 --> dxstn_c1 + h2o_c1,"(0.0, 1000.0)"
DXSTNORc_BS,6-Deoxoteasterone:brassinosteroid C3-oxidoreductase,dxstn_c1 --> dhdxstn_c1 + 2.0 h_c1,"(0.0, 1000.0)"
DXTSTc_BS,6-Deoxotyphasterol:brassinosteroid C3-oxidoreductase,dhdxstn_c1 + 2.0 h_c1 --> dxtst_c1,"(0.0, 1000.0)"
DXTSTOc_BS,6-Deoxotyphasterol:brassinosteroid C6-oxidase,dxtst_c1 + o2_c1 --> h2o_c1 + tpst_c1,"(0.0, 1000.0)"
DXSTNOc_BS,6-Deoxoteasterone:brassinosteroid C6-oxidase,dxstn_c1 + o2_c1 --> h2o_c1 + tstn_c1,"(0.0, 1000.0)"
DHDXSTNOc_BS,3-Dehydro-6-deoxoteasterone:brassinosteroid C6-oxidase,dhdxstn_c1 + o2_c1 --> dhtstn_c1 + h2o_c1,"(0.0, 1000.0)"
TSTNORc_BS,Teasterone:brassinosteroid C3-oxidoreductase,tstn_c1 --> dhtstn_c1 + 2.0 h_c1,"(0.0, 1000.0)"
BRS1c_BS,Typhasterol synthase,dhtstn_c1 + 2.0 h_c1 --> tpst_c1,"(0.0, 1000.0)"
BRS2c_BS,Castasterone synthase,nadph_c1 + o2_c1 + tpst_c1 --> cstn_c1 + h2o_c1 + nadp_c1,"(0.0, 1000.0)"
BRS3c_BS,Brassinolide synthase,cstn_c1 + o2_c1 --> brsnl_c1 + h2o_c1,"(0.0, 1000.0)"
CAMPSTHc_BS,"Campesterol,NADPH:brassinosteroid C22alpha-hydroxylase",campst_c1 + h_c1 + nadph_c1 + o2_c1 --> 22hcampst_c1 + h2o_c1 + nadp_c1,"(0.0, 1000.0)"
22HCAMHc_BS,"5alpha-Campestan-3-one,NADPH:brassinosteroid C22alpha-hydroxylase",5camp3e_c1 + h_c1 + nadph_c1 + o2_c1 --> 22h5camp3e_c1 + h2o_c1 + nadp_c1,"(0.0, 1000.0)"
CAMPST43EHc_BS,"Campest-4-en-3-one,NADPH:brassinosteroid C22alpha-hydroxylase",campst43e_c1 + h_c1 + nadph_c1 + o2_c1 --> 22h5camp43e_c1 + h2o_c1 + nadp_c1,"(0.0, 1000.0)"
CAMPSTLHc_BS,"Campesterol,NADPH:brassinosteroid C22alpha-hydroxylase",campstl_c1 + h_c1 + nadph_c1 + o2_c1 --> dxcstn_c1 + h2o_c1 + nadp_c1,"(0.0, 1000.0)"
22HCAM43Rc_BS,22alpha-Hydroxy-campest-4-en-3-one;NADPH:steroid 5alpha-reductase,22h5camp43e_c1 + h_c1 + nadph_c1 --> 22h5camp3e_c1 + nadp_c1,"(0.0, 1000.0)"
