LCYCDOc_BS,Leucoanthocyanidin dioxygenase,akg_c1 + h_c1 + lcyc_c1 + o2_c1 --> cndn_c1 + co2_c1 + 2.0 h2o_c1 + succ_c1,"{'charge': -2.0, 'H': -1.0}",,,,
GLUTRRs_BS,glutamyl-tRNA reductase ,glutrna_s1 + h_s1 + nadph_s1 --> glu1sa_s1 + nadp_s1 + trnaglu_s1,{},,,,
HMBSs_BS,Hydroxymethylbilane synthase,h2o_s1 + 4.0 ppbng_s1 --> hmbil_s1 + 4.0 nh4_s1,{},,,,
PPBNGSs_BS,Porphobilinogen synthase,2.0 5aop_s1 --> 2.0 h2o_s1 + h_s1 + ppbng_s1,{},,,,
UPP3Ss_BS,uroporphyrinogen-III synthase,hmbil_s1 --> h2o_s1 + uppg3_s1,{},,,,
G1SATs_BS,"Glutamate-1-semialdehyde 2,1-aminomutase",glu1sa_s1 <=> 5aop_s1,{},,,,
GLUTRSs_BS,Glutamate--tRNA ligase,atp_s1 + glu-L_s1 + trnaglu_s1 --> amp_s1 + glutrna_s1 + ppi_s1,"{'charge': -1.0, 'H': -1.0}",,,,
MPMECY1s_BS,magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase ,h_s1 + mppp9me_s1 + nadph_s1 + o2_s1 --> h2o_s1 + hmppp9me_s1 + nadp_s1,"{'charge': 1.0, 'H': 1.0}",,,,
MPMECY2s_BS,magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase ,2.0 h_s1 + hmppp9me_s1 + nadph_s1 + o2_s1 --> 2.0 h2o_s1 + nadp_s1 + omppp9me_s1,"{'charge': -2.0, 'H': -2.0}",,,,
MPMECY3s_BS,magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase ,nadph_s1 + o2_s1 + omppp9me_s1 --> dvpchlda_s1 + 2.0 h2o_s1 + nadp_s1,{},,,,
CHLOR430s_BS,chlorophyllide-a:NADP+ oxidoreductase (photon430),0.56582 h_s1 + 0.56582 nadph_s1 + 0.56582 pchlda_s1 + 0.56582 photon430_u1 --> 0.56582 chlda_s1 + 0.56582 nadp_s1,"{'charge': 0.56582, 'X': -0.56582, 'H': 0.5658199999999987, 'N': 4.440892098500626e-16, 'O': -4.440892098500626e-16}",,,,
CHLOR450s_BS,chlorophyllide-a:NADP+ oxidoreductase (photon450),0.8139 h_s1 + 0.8139 nadph_s1 + 0.8139 pchlda_s1 + 0.8139 photon450_u1 --> 0.8139 chlda_s1 + 0.8139 nadp_s1,"{'charge': 0.8138999999999997, 'X': -0.8139, 'H': 0.8139000000000003, 'C': -3.552713678800501e-15, 'N': -4.440892098500626e-16}",,,,
CHLOR470s_BS,chlorophyllide-a:NADP+ oxidoreductase (photon470),0.4478 h_s1 + 0.4478 nadph_s1 + 0.4478 pchlda_s1 + 0.4478 photon470_u1 --> 0.4478 chlda_s1 + 0.4478 nadp_s1,"{'charge': 0.4478, 'X': -0.4478, 'H': 0.44780000000000086}",,,,
CHLOR490s_BS,chlorophyllide-a:NADP+ oxidoreductase (photon490),0.184 h_s1 + 0.184 nadph_s1 + 0.184 pchlda_s1 + 0.184 photon490_u1 --> 0.184 chlda_s1 + 0.184 nadp_s1,"{'charge': 0.184, 'X': -0.184, 'H': 0.18400000000000016, 'C': 8.881784197001252e-16}",,,,
CHLOR510s_BS,chlorophyllide-a:NADP+ oxidoreductase (photon510),0.1382 h_s1 + 0.1382 nadph_s1 + 0.1382 pchlda_s1 + 0.1382 photon510_u1 --> 0.1382 chlda_s1 + 0.1382 nadp_s1,"{'charge': 0.1382, 'X': -0.1382, 'H': 0.13820000000000032, 'N': -1.1102230246251565e-16, 'O': 1.1102230246251565e-16}",,,,
CHLOR530s_BS,chlorophyllide-a:NADP+ oxidoreductase (photon530),0.208 h_s1 + 0.208 nadph_s1 + 0.208 pchlda_s1 + 0.208 photon530_u1 --> 0.208 chlda_s1 + 0.208 nadp_s1,"{'charge': 0.20800000000000005, 'X': -0.208, 'H': 0.20800000000000196, 'C': -8.881784197001252e-16, 'N': 1.1102230246251565e-16, 'O': -4.440892098500626e-16}",,,,
CHLOR550s_BS,chlorophyllide-a:NADP+ oxidoreductase (photon550),0.24811 h_s1 + 0.24811 nadph_s1 + 0.24811 pchlda_s1 + 0.24811 photon550_u1 --> 0.24811 chlda_s1 + 0.24811 nadp_s1,"{'charge': 0.2481099999999999, 'X': -0.24811, 'H': 0.2481100000000005, 'N': -2.220446049250313e-16, 'O': 2.220446049250313e-16}",,,,
CHLOR570s_BS,chlorophyllide-a:NADP+ oxidoreductase (photon570),0.3014 h_s1 + 0.3014 nadph_s1 + 0.3014 pchlda_s1 + 0.3014 photon570_u1 --> 0.3014 chlda_s1 + 0.3014 nadp_s1,"{'charge': 0.3014000000000001, 'X': -0.3014, 'H': 0.3013999999999992, 'O': -4.440892098500626e-16}",,,,
CHLOR590s_BS,chlorophyllide-a:NADP+ oxidoreductase (photon590),0.3447 h_s1 + 0.3447 nadph_s1 + 0.3447 pchlda_s1 + 0.3447 photon590_u1 --> 0.3447 chlda_s1 + 0.3447 nadp_s1,"{'charge': 0.3447, 'X': -0.3447, 'H': 0.34469999999999956, 'O': 4.440892098500626e-16}",,,,
CHLOR610s_BS,chlorophyllide-a:NADP+ oxidoreductase (photon610),0.5565 h_s1 + 0.5565 nadph_s1 + 0.5565 pchlda_s1 + 0.5565 photon610_u1 --> 0.5565 chlda_s1 + 0.5565 nadp_s1,"{'charge': 0.5564999999999998, 'X': -0.5565, 'H': 0.5564999999999998, 'O': 8.881784197001252e-16}",,,,
CHLOR630s_BS,chlorophyllide-a:NADP+ oxidoreductase (photon630),0.8377 h_s1 + 0.8377 nadph_s1 + 0.8377 pchlda_s1 + 0.8377 photon630_u1 --> 0.8377 chlda_s1 + 0.8377 nadp_s1,"{'charge': 0.8377000000000002, 'X': -0.8377, 'H': 0.8376999999999946, 'N': -4.440892098500626e-16, 'O': -8.881784197001252e-16}",,,,
CHLOR650s_BS,chlorophyllide-a:NADP+ oxidoreductase (photon650),h_s1 + nadph_s1 + pchlda_s1 + photon650_u1 --> chlda_s1 + nadp_s1,"{'charge': 1.0, 'X': -1.0, 'H': 1.0}",,,,
CHLOR670s_BS,chlorophyllide-a:NADP+ oxidoreductase (photon670),0.4324 h_s1 + 0.4324 nadph_s1 + 0.4324 pchlda_s1 + 0.4324 photon670_u1 --> 0.4324 chlda_s1 + 0.4324 nadp_s1,"{'charge': 0.4323999999999998, 'X': -0.4324, 'H': 0.43240000000000123}",,,,
CHLOR690s_BS,chlorophyllide-a:NADP+ oxidoreductase (photon690),0.1455 h_s1 + 0.1455 nadph_s1 + 0.1455 pchlda_s1 + 0.1455 photon690_u1 --> 0.1455 chlda_s1 + 0.1455 nadp_s1,"{'charge': 0.14550000000000005, 'X': -0.1455, 'H': 0.1454999999999993, 'N': 1.1102230246251565e-16, 'O': -1.1102230246251565e-16}",,,,
DVCHLOR430s_BS,divinyl chlorophyllide-a:NADP+ oxidoreductase (photon430),0.56582 dvpchlda_s1 + 0.56582 h_s1 + 0.56582 nadph_s1 + 0.56582 photon430_u1 --> 0.56582 chlda_s1 + 0.56582 nadp_s1,"{'charge': 0.56582, 'X': -0.56582, 'H': 1.697459999999996, 'N': 4.440892098500626e-16, 'O': -4.440892098500626e-16}",,,,
DVCHLOR450s_BS,divinyl chlorophyllide-a:NADP+ oxidoreductase (photon450),0.8139 dvpchlda_s1 + 0.8139 h_s1 + 0.8139 nadph_s1 + 0.8139 photon450_u1 --> 0.8139 chlda_s1 + 0.8139 nadp_s1,"{'charge': 0.8138999999999997, 'X': -0.8139, 'H': 2.441700000000001, 'C': -3.552713678800501e-15, 'N': -4.440892098500626e-16}",,,,
DVCHLOR470s_BS,divinyl chlorophyllide-a:NADP+ oxidoreductase (photon470),0.4478 dvpchlda_s1 + 0.4478 h_s1 + 0.4478 nadph_s1 + 0.4478 photon470_u1 --> 0.4478 chlda_s1 + 0.4478 nadp_s1,"{'charge': 0.4478, 'X': -0.4478, 'H': 1.3434000000000026}",,,,
DVCHLOR490s_BS,divinyl chlorophyllide-a:NADP+ oxidoreductase (photon490),0.184 dvpchlda_s1 + 0.184 h_s1 + 0.184 nadph_s1 + 0.184 photon490_u1 --> 0.184 chlda_s1 + 0.184 nadp_s1,"{'charge': 0.184, 'X': -0.184, 'H': 0.5519999999999987, 'C': 8.881784197001252e-16}",,,,
DVCHLOR510s_BS,divinyl chlorophyllide-a:NADP+ oxidoreductase (photon510),0.1382 dvpchlda_s1 + 0.1382 h_s1 + 0.1382 nadph_s1 + 0.1382 photon510_u1 --> 0.1382 chlda_s1 + 0.1382 nadp_s1,"{'charge': 0.1382, 'X': -0.1382, 'H': 0.41460000000000097, 'N': -1.1102230246251565e-16, 'O': 1.1102230246251565e-16}",,,,
DVCHLOR530s_BS,divinyl chlorophyllide-a:NADP+ oxidoreductase (photon530),0.208 dvpchlda_s1 + 0.208 h_s1 + 0.208 nadph_s1 + 0.208 photon530_u1 --> 0.208 chlda_s1 + 0.208 nadp_s1,"{'charge': 0.20800000000000005, 'X': -0.208, 'H': 0.6240000000000006, 'C': -8.881784197001252e-16, 'N': 1.1102230246251565e-16, 'O': -4.440892098500626e-16}",,,,
DVCHLOR550s_BS,divinyl chlorophyllide-a:NADP+ oxidoreductase (photon550),0.24811 dvpchlda_s1 + 0.24811 h_s1 + 0.24811 nadph_s1 + 0.24811 photon550_u1 --> 0.24811 chlda_s1 + 0.24811 nadp_s1,"{'charge': 0.2481099999999999, 'X': -0.24811, 'H': 0.7443300000000015, 'N': -2.220446049250313e-16, 'O': 2.220446049250313e-16}",,,,
DVCHLOR570s_BS,divinyl chlorophyllide-a:NADP+ oxidoreductase (photon570),0.3014 dvpchlda_s1 + 0.3014 h_s1 + 0.3014 nadph_s1 + 0.3014 photon570_u1 --> 0.3014 chlda_s1 + 0.3014 nadp_s1,"{'charge': 0.3014000000000001, 'X': -0.3014, 'H': 0.9042000000000012, 'O': -4.440892098500626e-16}",,,,
DVCHLOR590s_BS,divinyl chlorophyllide-a:NADP+ oxidoreductase (photon590),0.3447 dvpchlda_s1 + 0.3447 h_s1 + 0.3447 nadph_s1 + 0.3447 photon590_u1 --> 0.3447 chlda_s1 + 0.3447 nadp_s1,"{'charge': 0.3447, 'X': -0.3447, 'H': 1.0340999999999987, 'O': 4.440892098500626e-16}",,,,
DVCHLOR610s_BS,divinyl chlorophyllide-a:NADP+ oxidoreductase (photon610),0.5565 dvpchlda_s1 + 0.5565 h_s1 + 0.5565 nadph_s1 + 0.5565 photon610_u1 --> 0.5565 chlda_s1 + 0.5565 nadp_s1,"{'charge': 0.5564999999999998, 'X': -0.5565, 'H': 1.6694999999999993, 'O': 8.881784197001252e-16}",,,,
DVCHLOR630s_BS,divinyl chlorophyllide-a:NADP+ oxidoreductase (photon630),0.8377 dvpchlda_s1 + 0.8377 h_s1 + 0.8377 nadph_s1 + 0.8377 photon630_u1 --> 0.8377 chlda_s1 + 0.8377 nadp_s1,"{'charge': 0.8377000000000002, 'X': -0.8377, 'H': 2.513099999999998, 'N': -4.440892098500626e-16, 'O': -8.881784197001252e-16}",,,,
DVCHLOR650s_BS,divinyl chlorophyllide-a:NADP+ oxidoreductase (photon650),dvpchlda_s1 + h_s1 + nadph_s1 + photon650_u1 --> chlda_s1 + nadp_s1,"{'charge': 1.0, 'X': -1.0, 'H': 3.0}",,,,
DVCHLOR670s_BS,divinyl chlorophyllide-a:NADP+ oxidoreductase (photon670),0.4324 dvpchlda_s1 + 0.4324 h_s1 + 0.4324 nadph_s1 + 0.4324 photon670_u1 --> 0.4324 chlda_s1 + 0.4324 nadp_s1,"{'charge': 0.4323999999999998, 'X': -0.4324, 'H': 1.2972000000000001}",,,,
DVCHLOR690s_BS,divinyl chlorophyllide-a:NADP+ oxidoreductase (photon690),0.1455 dvpchlda_s1 + 0.1455 h_s1 + 0.1455 nadph_s1 + 0.1455 photon690_u1 --> 0.1455 chlda_s1 + 0.1455 nadp_s1,"{'charge': 0.14550000000000005, 'X': -0.1455, 'H': 0.43649999999999967, 'N': 1.1102230246251565e-16, 'O': -1.1102230246251565e-16}",,,,
CPPPGOs_BS,Coproporphyrinogen oxidase,cpppg3_s1 + 2.0 h_s1 + o2_s1 --> 2.0 co2_s1 + 2.0 h2o_s1 + pppg9_s1,{},,,,
PPPGOs_BS,Protoporphyrinogen oxidase,3.0 o2_s1 + pppg9_s1 --> 3.0 h2o2_s1 + ppp9_s1,{},,,,
MPMTs_BS,Magnesium-protoporphyrin O-methyltransferase,amet_s1 + mppp9_s1 <=> ahcys_s1 + h_s1 + mppp9me_s1,"{'charge': 1.0, 'H': 1.0}",,,,
UPP1Ss_BS,"uroporphyrinogen I synthase, spontaneous",hmbil_s1 --> h2o_s1 + uppg1_s1,{},,,,
UPPDC1s_BS,Uroporphyrinogen decarboxylase,4.0 h_s1 + uppg3_s1 --> 4.0 co2_s1 + cpppg3_s1,{},,,,
UPPDC2s_BS,uroporphyrinogen decarboxylase (uroporphyrinogen I),4.0 h_s1 + uppg1_s1 --> 4.0 co2_s1 + cpppg1_s1,{},,,,
CPP1Os_BS,coproporphyrinogen I oxidase,cpppg1_s1 + nadp_s1 <=> cpp1_s1 + 5.0 h_s1 + nadph_s1,{'charge': 4.0},,,,
MGCHLs_BS,Magnesium chelatase,atp_s1 + h2o_s1 + mg2_s1 + ppp9_s1 --> adp_s1 + h_s1 + mppp9_s1 + pi_s1,"{'charge': -2.0, 'H': -2.0}",,,,
DVCHLDRs_BS,divinyl chlorophyllide a 8-vinyl-reductase,dvchlda_s1 + h_s1 + nadph_s1 <=> chlda_s1 + nadp_s1,{},,,,
DVPCHLDRs_BS,divinylprotochlorophyllide vinyl-reductase,dvpchlda_s1 + h_s1 + nadph_s1 <=> nadp_s1 + pchlda_s1,{},,,,
FCRs_BS,Ferric-chelate reductase,2.0 fe2_s1 + h_s1 + nad_s1 <=> 2.0 fe3_s1 + nadh_s1,{},,,,
FERO_BS,ferroxidase,4.0 fe2_s1 + 4.0 h_s1 + o2_s1 --> 4.0 fe3_s1 + 2.0 h2o_s1,{},,,,
DHNCOASs_BS,"1,4-dihydroxy-2-naphthoyl-CoA synthase ",2sbzcoa_s1 --> dhncoa_s1 + h2o_s1,"{'charge': 1.0, 'H': 1.0}",,,,
DHNCOAHs_BS,"1,4-dihydroxy-2-naphthoyl-CoA hydrolase",dhncoa_s1 + h2o_s1 --> coa_s1 + dhn_s1,"{'charge': -1.0, 'H': -1.0}",,,,
ICHORMs_BS,Isochorismate mutase,chor_s1 <=> ichor_s1,{},,,,
2SBZCOALs_BS,o-succinylbenzoate-CoA ligase,2sbz_s1 + atp_s1 + coa_s1 --> 2sbzcoa_s1 + amp_s1 + ppi_s1,"{'charge': -1.0, 'H': -1.0}",,,,
SBZSs_BS,o-succinylbenzoate synthase,sephchc_s1 --> 2sbz_s1 + h2o_s1,{},,,,
DHNPPTs_BS,"1,4-dihydroxy-2-naphthoate polyprenyltransferase",dhn_s1 + pdp_s1 --> co2_s1 + pnq_s1 + ppi_s1,{'H': -2.0},,,,
DMPPTs_BS,demethylphylloquinone phytyltransferase,amet_s1 + pnq_s1 --> ahcys_s1 + pqnne_s1,"{'charge': -1.0, 'H': -1.0}",,,,
DHNOPTs_BS,"1,4-dihydroxy-2-naphthoate octaprenyltransferase",dhn_s1 + octdp_s1 --> co2_s1 + dmq_s1 + ppi_s1,{'H': -2.0},,,,
DMPQMTs_BS,demethylphylloquinone methyltransferase,amet_s1 + dmq_s1 --> ahcys_s1 + mnqnne_s1,"{'charge': -1.0, 'H': -1.0}",,,,
SEPHCHCSs_BS,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase ,akg_s1 + h_s1 + ichor_s1 --> co2_s1 + sephhc_s1,{},,,,
SEPHHCSs_BS,"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase",sephhc_s1 --> pyr_s1 + sephchc_s1,{},,,,
MPQMTs_BS,2-methyl-6-phytylquinol methyltransferase,amet_s1 + mpq_s1 --> ahcys_s1 + dmpq_s1 + h_s1,{},,,,
TMTDs_BS,delta-tocopherol methyltransferase,amet_s1 + dvite_s1 --> ahcys_s1 + bvite_s1 + h_s1,{},,,,
TMTBs_BS,Tocopherol O-methyltransferase,amet_s1 + bvite_s1 --> ahcys_s1 + avite1_s1 + h_s1,{},,,,
HPTs_BS,phytyl-diphosphate:homogentisate phytyltransferase (decarboxylating),hgentis_s1 + pdp_s1 --> co2_s1 + mpq_s1 + ppi_s1,{},,,,
FRDPFTs_BS,"(2E,6E)-farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase",frdp_s1 + 5.0 ipdp_s1 --> octdp_s1 + 5.0 ppi_s1,"{'charge': -5.0, 'H': -5.0}",,,,
OCTDPOTs_BS,(E)-octaprenyl-diphosphate:isopentenyl-diphosphate octaprenyltranstransferase,ipdp_s1 + octdp_s1 --> npdp_s1 + ppi_s1,"{'charge': -1.0, 'H': -1.0}",,,,
HGENTISSTs_BS,homogentisate solanesyltransferase,hgentis_s1 + npdp_s1 --> co2_s1 + msbq_s1 + ppi_s1,{},,,,
MSBQMTs_BS,MPBQ/MSBQ methyltransferase,amet_s1 + msbq_s1 --> ahcys_s1 + plast_s1,"{'charge': -1.0, 'H': -3.0}",,,,
TYCGs_BS,tocopherol cyclase,dmpq_s1 --> yvite_s1,{},,,,
TYCDs_BS,tocopherol cyclase,mpq_s1 --> dvite_s1,{},,,,
HMGCOARc_BS,Hydroxymethylglutaryl-CoA reductase (NADPH),coa_c1 + mev-R_c1 + 2.0 nadp_c1 <=> h_c1 + hmgcoa_c1 + 2.0 nadph_c1,{},,,,
HMGCOARyc_BS,Hydroxymethylglutaryl-CoA reductase (NADH),coa_c1 + mev-R_c1 + 2.0 nad_c1 <=> h_c1 + hmgcoa_c1 + 2.0 nadh_c1,{},,,,
MEVKc_BS,Mevalonate kinase,atp_c1 + mev-R_c1 --> 5pmev_c1 + adp_c1 + h_c1,{},,,,
PMEVKc_BS,Phosphomevalonate kinase,5pmev_c1 + atp_c1 --> 5dpmev_c1 + adp_c1,{'H': 2.0},,,,
DPMVDc_BS,Diphosphomevalonate decarboxylase,5dpmev_c1 + atp_c1 --> adp_c1 + co2_c1 + ipdp_c1 + pi_c1,{'H': -2.0},,,,
IPDDIc_BS,"Isopentenyl-diphosphate delta-isomerase, cytosolic",ipdp_c1 <=> dmpp_c1,{},,,,
IPDDIs_BS,"Isopentenyl-diphosphate delta-isomerase, plastidic",ipdp_s1 <=> dmpp_s1,{},,,,
DXPRIis_BS,1-deoxy-D-xylulose-5-phosphate reductoisomerase ,dxyl5p_s1 + h_s1 + nadph_s1 --> 2me4p_s1 + nadp_s1,{},,,,
IPDPS2s_BS,"1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp, nadph)",h2mb4p_s1 + h_s1 + nadh_s1 --> h2o_s1 + ipdp_s1 + nad_s1,{},,,,
IPDPS1s_BS,"1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp, nadh)",h2mb4p_s1 + h_s1 + nadph_s1 --> h2o_s1 + ipdp_s1 + nadp_s1,{},,,,
DMPPS2s_BS,"1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (dmpp, nadph)",h2mb4p_s1 + h_s1 + nadh_s1 --> dmpp_s1 + h2o_s1 + nad_s1,{},,,,
DMPPS1s_BS,"1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (dmpp, nadh)",h2mb4p_s1 + h_s1 + nadph_s1 --> dmpp_s1 + h2o_s1 + nadp_s1,{},,,,
MECDPDH5s_BS,(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase ,2mecdp_s1 + 2.0 fdxrd_s1 + h_s1 --> 2.0 fdxox_s1 + h2mb4p_s1 + h2o_s1,"{'charge': -2.0, 'H': -4.0}",,,,
CDPMEKs_BS,4-(cytidine 5-diphospho)-2-C-methyl-D-erythritol kinase,4c2me_s1 + atp_s1 --> 2p4c2me_s1 + adp_s1 + h_s1,{},,,,
MEPCTs_BS,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,2me4p_s1 + ctp_s1 --> 4c2me_s1 + ppi_s1,{},,,,
MECDPSs_BS,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",2p4c2me_s1 --> 2mecdp_s1 + cmp_s1,{},,,,
DMATTs_BS,"Dimethylallyltransferase, plastidic",dmpp_s1 + ipdp_s1 --> grdp_s1 + ppi_s1,"{'charge': -1.0, 'H': -1.0}",,,,
GRTTs_BS,"geranyltranstransferase, plastidic",grdp_s1 + ipdp_s1 --> frdp_s1 + ppi_s1,"{'charge': -1.0, 'H': -1.0}",,,,
FRTTs_BS,Farnesyltranstransferase,frdp_s1 + ipdp_s1 --> ggdp_s1 + ppi_s1,"{'charge': -1.0, 'H': -1.0}",,,,
DMATTc_BS,"Dimethylallyltransferase, cytosolic",dmpp_c1 + ipdp_c1 --> grdp_c1 + ppi_c1,{},,,,
GRTTc_BS,"geranyltranstransferase, cytosolic",grdp_c1 + ipdp_c1 --> frdp_c1 + ppi_c1,{},,,,
GGDRc_BS,geranylgeranyl diphosphate reductase,ggdp_s1 + 3.0 h_s1 + 3.0 nadph_s1 <=> 3.0 nadp_s1 + pdp_s1,{},,,,
LIMSs_BS,(4S)-limonene synthase,grdp_s1 --> lim_s1 + ppi_s1,"{'charge': -1.0, 'H': -1.0}",,,,
PSPPSc_BS,Farnesyl-diphosphate farnesyltransferase,2.0 frdp_c1 --> ppi_c1 + psqldp_c1,{},,,,
SQLSc_BS,squalene synthase ,h_c1 + nadph_c1 + psqldp_c1 --> nadp_c1 + ppi_c1 + sql_c1,{},,,,
SQLMOc_BS,squalene monooxygenase,h_c1 + nadph_c1 + o2_c1 + sql_c1 <=> Ssq23epx_c1 + h2o_c1 + nadp_c1,{},,,,
PRIMARTSc_BS,"9-beta-pimara-7,15-diene oxidase",2.0 h_s1 + 3.0 nadph_s1 + 3.0 o2_s1 + primard_s1 --> 3.0 h2o_s1 + 3.0 nadp_s1 + primardt_s1,{'H': -2.0},,,,
SCODPSs_BS,syn-copalyl-diphosphate synthase,ggdp_s1 --> scodp_s1,{},,,,
PRIMARDSs_BS,"syn-pimara-7,15-diene synthase",scodp_s1 --> ppi_s1 + primard_s1,"{'charge': -1.0, 'H': -1.0}",,,,
MOMASys_BS,momilactone-A synthase,nadp_s1 + primardt_s1 --> h_s1 + moma_s1 + nadph_s1,"{'charge': 1.0, 'H': -1.0}",,,,
MOMASs_BS,momilactone-A synthase,nad_s1 + primardt_s1 --> h_s1 + moma_s1 + nadh_s1,"{'charge': 1.0, 'H': -1.0}",,,,
STEMSs_BS,stemar-13-ene synthase,scodp_s1 --> ppi_s1 + stem_s1,"{'charge': -1.0, 'H': -1.0}",,,,
STEMOc_BS,stemar-13-ene oxidase,nadph_c1 + o2_c1 + stem_c1 --> h2o_c1 + nadp_c1 + stemol_c1,"{'charge': 1.0, 'H': 1.0}",,,,
P450MO1c_BS,cytochrome P450 monooxygenase,nadph_c1 + o2_c1 + stemol_c1 --> h2o_c1 + nadp_c1 + ozln-S_c1,"{'charge': 1.0, 'H': 1.0}",,,,
ESANDSs_BS,ent-sandaracopimaradiene synthase ,ecdp_s1 --> esand_s1 + ppi_s1,"{'charge': -1.0, 'H': -1.0}",,,,
ESANDO1c_BS,"ent-cassa-12,15-diene oxidase",esand_c1 + nadph_c1 + o2_c1 --> esandol_c1 + h2o_c1 + nadp_c1,"{'charge': 1.0, 'H': 1.0}",,,,
P450MO4c_BS,cytochrome P450 monooxygenase,esandol_c1 + nadph_c1 + o2_c1 --> h2o_c1 + nadp_c1 + ozln-D_c1,"{'charge': 1.0, 'H': 1.0}",,,,
P450MO5c_BS,cytochrome P450 monooxygenase,esandol_c1 + nadph_c1 + o2_c1 --> h2o_c1 + nadp_c1 + ozln-E_c1,"{'charge': 1.0, 'H': 1.0}",,,,
P450MO6c_BS,cytochrome P450 monooxygenase,esandol_c1 + nadph_c1 + o2_c1 --> h2o_c1 + nadp_c1 + ozln-F_c1,"{'charge': 1.0, 'H': 1.0}",,,,
OZLNDO1c_BS,Oryzalexin D oxidase,h_c1 + nadph_c1 + o2_c1 + ozln-D_c1 --> 2.0 h2o_c1 + nadp_c1 + ozln-A_c1,{},,,,
OZLNDO2c_BS,Oryzalexin D oxidase,h_c1 + nadph_c1 + o2_c1 + ozln-D_c1 --> 2.0 h2o_c1 + nadp_c1 + ozln-B_c1,{},,,,
OZLNAOc_BS,Oryzalexin A oxidase,h_c1 + nadph_c1 + o2_c1 + ozln-A_c1 --> 2.0 h2o_c1 + nadp_c1 + ozln-C_c1,{},,,,
OZLNBOc_BS,Oryzalexin B oxidase,h_c1 + nadph_c1 + o2_c1 + ozln-B_c1 --> 2.0 h2o_c1 + nadp_c1 + ozln-C_c1,{},,,,
PRIMADNSs_BS,"ent-pimara-8(14),15-diene synthase",ecdp_s1 --> ppi_s1 + primardn_s1,"{'charge': -1.0, 'H': -1.0}",,,,
EIKAURSs_BS,ent-isokaurene synthase,ecdp_s1 --> eikaur_s1 + ppi_s1,"{'charge': -1.0, 'H': -1.0}",,,,
EIKAUROc_BS,ent-isokaurene C2-hydroxylase,eikaur_c1 + nadph_c1 + o2_c1 --> eihkaur_c1 + h2o_c1 + nadp_c1,"{'charge': 1.0, 'H': 1.0}",,,,
ECASDSs_BS,"ent-cassa-12,15-diene synthase",ecdp_s1 --> ecasd_s1 + ppi_s1,"{'charge': -1.0, 'H': -1.0}",,,,
ECASDO1c_BS,"ent-cassa-12,15-diene oxidase",ecasd_c1 + nadph_c1 + o2_c1 --> ecasdol_c1 + h2o_c1 + nadp_c1,"{'charge': 1.0, 'H': 1.0}",,,,
ECASDO2c_BS,"ent-cassa-12,15-diene oxidase",ecasdol_c1 + h_c1 + nadph_c1 + o2_c1 --> ecasdal_c1 + 2.0 h2o_c1 + nadp_c1,{},,,,
ECASDO3c_BS,"ent-cassa-12,15-diene oxidase",ecasdal_c1 + nadph_c1 + o2_c1 --> ecasdate_c1 + h2o_c1 + nadp_c1,"{'charge': 1.0, 'H': 1.0}",,,,
ECASDATEO1c_BS,"ent-cassa-12,15-diene-3alpha-ol-11-keto oxidase",ecasdate_c1 + nadph_c1 + o2_c1 --> h2o_c1 + nadp_c1 + phtc-C_c1,"{'charge': 1.0, 'H': 1.0}",,,,
ECASDATEO2c_BS,"ent-cassa-12,15-diene-3alpha-ol-11-keto oxidase",h_c1 + nadph_c1 + o2_c1 + phtc-C_c1 --> 2.0 h2o_c1 + nadp_c1 + phtc-E_c1,{},,,,
P450MO2c_BS,cytochrome P450 monooxygenase,nadph_c1 + o2_c1 + phtc-C_c1 --> h2o_c1 + nadp_c1 + phtc-B_c1,"{'charge': 1.0, 'H': 1.0}",,,,
ECASDATEO3c_BS,"ent-cassa-12,15-diene-3alpha-ol-11-keto oxidase",ecasdate_c1 + nadph_c1 + o2_c1 --> ecasd2ate_c1 + h2o_c1 + nadp_c1,"{'charge': 1.0, 'H': 1.0}",,,,
ECASD2ATEO1c_BS,"ent-cassa-12,15-diene-2,3alpha-ol-11-keto oxidase",ecasd2ate_c1 + h_c1 + nadph_c1 + o2_c1 --> 2.0 h2o_c1 + nadp_c1 + phtc-D_c1,{},,,,
ECASD2ATEO2c_BS,"ent-cassa-12,15-diene-2,3alpha-ol-11-keto oxidase",ecasd2ate_c1 + h_c1 + nadph_c1 + o2_c1 --> 2.0 h2o_c1 + nadp_c1 + phtc-A_c1,{},,,,
